contract_id;Business Name;Unit Code;Start;end;qty;tarif;thbl
TJC/2301/1747;C0323;TC/03/23;"1.220,00";"1.224,00";4;67400;2024-04
TJC/2301/1748;C0324;TC/03/24;98;100;2;42200;2024-04
TJC/2301/1773;C0511;TC/05/11;299;306;7;105200;2024-04
TJC/2301/1774;C0512;TC/05/12;260;261;1;29600;2024-04
TJC/2301/1775;C0515;TC/05/15;142;146;4;67400;2024-04
TJC/2301/1776;C0516;TC/05/16;442;446;4;67400;2024-04
TJC/2301/1777;C0517;TC/05/17;421;421;0;17000;2024-04
TJC/2301/1778;C0518;TC/05/18;90;90;0;17000;2024-04
TJC/2301/1780;C0519;TC/05/19;155;155;0;17000;2024-04
TJC/2301/1781;C0520;TC/05/20;36;36;0;17000;2024-04
TJC/2301/1783;C0521;TC/05/21;439;444;5;80000;2024-04
TJC/2301/1784;C0522;TC/05/22;"1.127,00";"1.134,00";7;105200;2024-04
TJC/2301/1786;C0523;TC/05/23;729;729;0;17000;2024-04
TJC/2301/1787;C0524;TC/05/24;456;463;7;105200;2024-04
TJC/2301/1788;C0525;TC/05/25;248;248;0;17000;2024-04
TJC/2301/1789;C0526;TC/05/26;73;74;1;29600;2024-04
TJC/2301/1790;C0527;TC/05/27;848;855;7;105200;2024-04
TJC/2301/1772;C0510;TC/05/10;586;591;5;80000;2024-04
TJC/2301/1696;C0215;TC/02/15;825;828;3;54800;2024-04
TJC/2301/1771;C0509;TC/05/09;239;243;4;67400;2024-04
TJC/2301/1768;C0507;TC/05/07;431;442;11;155600;2024-04
TJC/2301/1750;C0325;TC/03/25;452;456;4;67400;2024-04
TJC/2301/1752;C0326;TC/03/26;417;417;0;17000;2024-04
TJC/2301/1753;C0327;TC/03/27;632;637;5;80000;2024-04
TJC/2301/1754;C0328;TC/03/28;454;458;4;67400;2024-04
TJC/2301/1755;C0329;TC/03/29;886;891;5;80000;2024-04
TJC/2301/1756;C0330;TC/03/30;592;601;9;130400;2024-04
TJC/2301/1757;C0331;TC/03/31;216;216;0;17000;2024-04
TJC/2301/1758;C0332;TC/03/32;815;819;4;67400;2024-04
TJC/2301/1760;C0333;TC/03/33;643;648;5;80000;2024-04
TJC/2301/1761;C0334;TC/03/34;1;1;0;17000;2024-04
TJC/2301/1763;C0501;TC/05/01;102;104;2;42200;2024-04
TJC/2301/1764;C0502;TC/05/02;84;84;0;17000;2024-04
TJC/2301/1765;C0503;TC/05/03;664;677;13;180800;2024-04
TJC/2301/1766;C0505;TC/05/05;556;562;6;92600;2024-04
TJC/2301/1767;C0506;TC/05/06;728;731;3;54800;2024-04
TJC/2301/1770;C0508;TC/05/08;616;618;2;42200;2024-04
TJC/2301/1694;C0212;TC/02/12;28;28;0;17000;2024-04
TJC/2301/1693;C0211;TC/02/11;379;384;5;80000;2024-04
TJC/2301/1692;C0210;TC/02/10;220;220;0;17000;2024-04
TJC/2301/1621;B2311;TB/23/11;65;67;2;42200;2024-04
TJC/2301/1622;B2312;TB/23/12;0;0;0;17000;2024-04
TJC/2301/1624;B2315;TB/23/15;650;657;7;105200;2024-04
TJC/2301/1625;B2316;TB/23/16;1;1;0;17000;2024-04
TJC/2301/1626;B2317;TB/23/17;325;327;2;42200;2024-04
TJC/2301/1627;B2318;TB/23/18;110;110;0;17000;2024-04
TJC/2301/1628;B2319;TB/23/19;389;391;2;42200;2024-04
TJC/2301/1629;B2320;TB/23/20;437;441;4;67400;2024-04
TJC/2301/1630;B2321;TB/23/21;"1.142,00";"1.147,00";5;80000;2024-04
TJC/2301/1632;B2323;TB/23/23;288;288;0;17000;2024-04
TJC/2301/1633;B2324;TB/23/24;137;147;10;143000;2024-04
TJC/2301/1635;B2326;TB/23/26;626;626;0;17000;2024-04
TJC/2301/1636;B2327;TB/23/27;"3.266,00";"3.272,00";6;92600;2024-04
TJC/2301/1637;B2328;TB/23/28;483;483;0;17000;2024-04
TJC/2301/1639;B2329;TB/23/29;547;553;6;92600;2024-04
TJC/2301/1620;B2310;TB/23/10;382;386;4;67400;2024-04
TJC/2301/1641;B2330;TB/23/30;116;117;1;29600;2024-04
TJC/2301/1618;B2308;TB/23/08;298;300;2;42200;2024-04
TJC/2301/1616;B2305;TB/23/05;"1.015,00";"1.020,00";5;80000;2024-04
TJC/2301/2391;C2309;TC/23/09;9;9;0;17000;2024-04
TJC/2301/1595;B2219;TB/22/19;726;734;8;117800;2024-04
TJC/2301/1596;B2220;TB/22/20;798;798;0;17000;2024-04
TJC/2301/1599;B2221;TB/22/21;494;499;5;80000;2024-04
TJC/2301/1600;B2222;TB/22/22;788;797;9;130400;2024-04
TJC/2301/1601;B2223;TB/22/23;770;774;4;67400;2024-04
TJC/2301/1602;B2225;TB/22/25;216;216;0;17000;2024-04
TJC/2301/1603;B2226;TB/22/26;465;475;10;143000;2024-04
TJC/2301/1604;B2227;TB/22/27;191;198;7;105200;2024-04
TJC/2301/1605;B2228;TB/22/28;206;209;3;54800;2024-04
TJC/2301/1608;B2229;TB/22/29;11;11;0;17000;2024-04
TJC/2301/1610;B2230;TB/22/30;936;944;8;117800;2024-04
TJC/2301/1611;B2231;TB/22/31;390;392;2;42200;2024-04
TJC/2301/1612;B2301;TB/23/01;856;856;0;17000;2024-04
TJC/2301/1614;B2303;TB/23/03;"1.643,00";"1.652,00";9;130400;2024-04
TJC/2301/1617;B2307;TB/23/07;44;44;0;17000;2024-04
TJC/2301/1791;C0528;TC/05/28;851;854;3;54800;2024-04
TJC/2301/1642;B2331;TB/23/31;313;318;5;80000;2024-04
TJC/2301/1645;C0102;TC/01/02;13;13;0;17000;2024-04
TJC/2301/1672;C0126;TC/01/26;512;512;0;17000;2024-04
TJC/2301/1673;C0127;TC/01/27;"1.201,00";"1.212,00";11;155600;2024-04
TJC/2301/1674;C0128;TC/01/28;340;342;2;42200;2024-04
TJC/2301/1675;C0129;TC/01/29;"1.307,00";"1.317,00";10;143000;2024-04
TJC/2301/1677;C0130;TC/01/30;31;31;0;17000;2024-04
TJC/2301/1679;C0133;TC/01/33;442;445;3;54800;2024-04
TJC/2301/1680;C0134;TC/01/34;553;556;3;54800;2024-04
TJC/2301/1682;C0201;TC/02/01;"1.048,00";"1.054,00";6;92600;2024-04
TJC/2301/1683;C0202;TC/02/02;542;545;3;54800;2024-04
TJC/2301/1684;C0203;TC/02/03;1;1;0;17000;2024-04
TJC/2301/1686;C0205;TC/02/05;"1.401,00";"1.410,00";9;130400;2024-04
TJC/2301/1687;C0206;TC/02/06;832;835;3;54800;2024-04
TJC/2301/1689;C0207;TC/02/07;103;103;0;17000;2024-04
TJC/2301/1690;C0208;TC/02/08;861;867;6;92600;2024-04
TJC/2301/1691;C0209;TC/02/09;174;174;0;17000;2024-04
TJC/2301/1671;C0125;TC/01/25;691;693;2;42200;2024-04
TJC/2301/1644;C0101;TC/01/01;466;470;4;67400;2024-04
TJC/2301/1670;C0124;TC/01/24;456;456;0;17000;2024-04
TJC/2301/1667;C0122;TC/01/22;665;674;9;130400;2024-04
TJC/2301/1646;C0103;TC/01/03;96;100;4;67400;2024-04
TJC/2301/1647;C0105;TC/01/05;309;316;7;105200;2024-04
TJC/2301/1648;C0106;TC/01/06;717;718;1;29600;2024-04
TJC/2301/1650;C0107;TC/01/07;59;68;9;130400;2024-04
TJC/2301/1651;C0108;TC/01/08;709;712;3;54800;2024-04
TJC/2301/1652;C0109;TC/01/09;479;481;2;42200;2024-04
TJC/2301/1654;C0110;TC/01/10;782;788;6;92600;2024-04
TJC/2301/1655;C0111;TC/01/11;449;454;5;80000;2024-04
TJC/2301/1658;C0112;TC/01/12;550;557;7;105200;2024-04
TJC/2301/1659;C0115;TC/01/15;473;476;3;54800;2024-04
TJC/2301/1661;C0116;TC/01/16;63;63;0;17000;2024-04
TJC/2301/1663;C0118;TC/01/18;217;220;3;54800;2024-04
TJC/2301/1664;C0119;TC/01/19;426;432;6;92600;2024-04
TJC/2301/1665;C0120;TC/01/20;560;561;1;29600;2024-04
TJC/2301/1666;C0121;TC/01/21;421;426;5;80000;2024-04
TJC/2301/1669;C0123;TC/01/23;682;689;7;105200;2024-04
TJC/2301/1991;C1029;TC/10/29;28;28;0;17000;2024-04
TJC/2301/1792;C0529;TC/05/29;0;0;0;17000;2024-04
TJC/2301/1794;C0531;TC/05/31;589;599;10;143000;2024-04
TJC/2301/1923;C0902;TC/09/02;1;1;0;17000;2024-04
TJC/2301/1925;C0903;TC/09/03;413;420;7;105200;2024-04
TJC/2301/1926;C0905;TC/09/05;477;479;2;42200;2024-04
TJC/2301/1927;C0906;TC/09/06;406;407;1;29600;2024-04
TJC/2301/1928;C0907;TC/09/07;242;242;0;17000;2024-04
TJC/2301/1929;C0908;TC/09/08;54;54;0;17000;2024-04
TJC/2301/1922;C0901;TC/09/01;439;448;9;130400;2024-04
TJC/2301/1930;C0909;TC/09/09;407;411;4;67400;2024-04
TJC/2301/1932;C0911;TC/09/11;490;497;7;105200;2024-04
TJC/2301/1933;C0912;TC/09/12;438;442;4;67400;2024-04
TJC/2301/1935;C0915;TC/09/15;357;360;3;54800;2024-04
TJC/2301/1936;C0916;TC/09/16;51;51;0;17000;2024-04
TJC/2301/1937;C0917;TC/09/17;262;268;6;92600;2024-04
TJC/2301/1938;C0918;TC/09/18;103;103;0;17000;2024-04
TJC/2301/1931;C0910;TC/09/10;235;243;8;117800;2024-04
TJC/2301/1921;C0834;TC/08/34;1;1;0;17000;2024-04
TJC/2301/1920;C0833;TC/08/33;34;34;0;17000;2024-04
TJC/2301/1919;C0832;TC/08/32;104;106;2;42200;2024-04
TJC/2301/1895;C0817;TC/08/17;1;1;0;17000;2024-04
TJC/2301/1897;C0818;TC/08/18;790;797;7;105200;2024-04
TJC/2301/1898;C0819;TC/08/19;108;109;1;29600;2024-04
TJC/2301/1899;C0820;TC/08/20;395;406;11;155600;2024-04
TJC/2301/1901;C0821;TC/08/21;913;919;6;92600;2024-04
TJC/2301/1903;C0822;TC/08/22;231;232;1;29600;2024-04
TJC/2301/1905;C0823;TC/08/23;794;799;5;80000;2024-04
TJC/2301/1906;C0824;TC/08/24;383;386;3;54800;2024-04
TJC/2301/1908;C0825;TC/08/25;245;252;7;105200;2024-04
TJC/2301/1910;C0826;TC/08/26;561;570;9;130400;2024-04
TJC/2301/1911;C0827;TC/08/27;9;9;0;17000;2024-04
TJC/2301/1913;C0828;TC/08/28;272;274;2;42200;2024-04
TJC/2301/1915;C0829;TC/08/29;126;126;0;17000;2024-04
TJC/2301/1916;C0830;TC/08/30;454;454;0;17000;2024-04
TJC/2301/1918;C0831;TC/08/31;715;721;6;92600;2024-04
TJC/2301/1939;C0919;TC/09/19;"1.022,00";"1.023,00";1;29600;2024-04
TJC/2301/1940;C0920;TC/09/20;"1.077,00";"1.086,00";9;130400;2024-04
TJC/2301/1941;C0921;TC/09/21;282;282;0;17000;2024-04
TJC/2301/1942;C0922;TC/09/22;40;41;1;29600;2024-04
TJC/2301/1971;C1011;TC/10/11;115;115;0;17000;2024-04
TJC/2301/1973;C1012;TC/10/12;721;734;13;180800;2024-04
TJC/2301/1975;C1015;TC/10/15;489;491;2;42200;2024-04
TJC/2301/1976;C1016;TC/10/16;380;382;2;42200;2024-04
TJC/2301/1977;C1017;TC/10/17;608;609;1;29600;2024-04
TJC/2301/1978;C1018;TC/10/18;929;938;9;130400;2024-04
TJC/2301/1979;C1019;TC/10/19;228;228;0;17000;2024-04
TJC/2301/1980;C1020;TC/10/20;563;565;2;42200;2024-04
TJC/2301/1981;C1021;TC/10/21;545;546;1;29600;2024-04
TJC/2301/1982;C1022;TC/10/22;381;385;4;67400;2024-04
TJC/2301/1983;C1023;TC/10/23;510;510;0;17000;2024-04
TJC/2301/1984;C1024;TC/10/24;170;176;6;92600;2024-04
TJC/2301/1986;C1025;TC/10/25;308;311;3;54800;2024-04
TJC/2301/1987;C1026;TC/10/26;57;58;1;29600;2024-04
TJC/2301/1988;C1027;TC/10/27;889;889;0;17000;2024-04
TJC/2301/1969;C1010;TC/10/10;426;430;4;67400;2024-04
TJC/2301/1894;C0816;TC/08/16;212;213;1;29600;2024-04
TJC/2301/1968;C1009;TC/10/09;253;257;4;67400;2024-04
TJC/2301/1966;C1007;TC/10/07;"3.097,00";"3.097,00";0;17000;2024-04
TJC/2301/1944;C0923;TC/09/23;92;92;0;17000;2024-04
TJC/2301/1945;C0924;TC/09/24;430;430;0;17000;2024-04
TJC/2301/1946;C0925;TC/09/25;"1.052,00";"1.054,00";2;42200;2024-04
TJC/2301/1947;C0926;TC/09/26;2;2;0;17000;2024-04
TJC/2301/1948;C0927;TC/09/27;16;16;0;17000;2024-04
TJC/2301/1950;C0928;TC/09/28;501;508;7;105200;2024-04
TJC/2301/1951;C0929;TC/09/29;233;234;1;29600;2024-04
TJC/2301/1952;C0930;TC/09/30;305;306;1;29600;2024-04
TJC/2301/1953;C0931;TC/09/31;41;41;0;17000;2024-04
TJC/2301/1956;C0932;TC/09/32;164;164;0;17000;2024-04
TJC/2301/1959;C0933;TC/09/33;727;730;3;54800;2024-04
TJC/2301/1960;C0934;TC/09/34;301;301;0;17000;2024-04
TJC/2301/1962;C1001;TC/10/01;7;7;0;17000;2024-04
TJC/2301/1963;C1003;TC/10/03;644;646;2;42200;2024-04
TJC/2301/1965;C1005;TC/10/05;96;99;3;54800;2024-04
TJC/2301/1967;C1008;TC/10/08;770;778;8;117800;2024-04
TJC/2301/1893;C0815;TC/08/15;187;188;1;29600;2024-04
TJC/2301/1892;C0812;TC/08/12;675;675;0;17000;2024-04
TJC/2301/1891;C0811;TC/08/11;400;406;6;92600;2024-04
TJC/2301/1822;C0620;TC/06/20;432;432;0;17000;2024-04
TJC/2301/1823;C0621;TC/06/21;"1.087,00";"1.087,00";0;17000;2024-04
TJC/2301/1824;C0622;TC/06/22;35;35;0;17000;2024-04
TJC/2301/1825;C0623;TC/06/23;120;124;4;67400;2024-04
TJC/2301/1827;C0624;TC/06/24;630;635;5;80000;2024-04
TJC/2301/1829;C0625;TC/06/25;617;622;5;80000;2024-04
TJC/2301/1830;C0626;TC/06/26;3;3;0;17000;2024-04
TJC/2301/1832;C0627;TC/06/27;140;152;12;168200;2024-04
TJC/2301/1833;C0628;TC/06/28;3;3;0;17000;2024-04
TJC/2301/1834;C0629;TC/06/29;273;278;5;80000;2024-04
TJC/2301/1835;C0630;TC/06/30;41;41;0;17000;2024-04
TJC/2301/1836;C0631;TC/06/31;144;148;4;67400;2024-04
TJC/2301/1837;C0632;TC/06/32;"1.036,00";"1.037,00";1;29600;2024-04
TJC/2301/1838;C0633;TC/06/33;140;152;12;168200;2024-04
TJC/2301/1839;C0634;TC/06/34;232;233;1;29600;2024-04
TJC/2301/1821;C0619;TC/06/19;531;532;1;29600;2024-04
TJC/2301/1840;C0701;TC/07/01;109;113;4;67400;2024-04
TJC/2301/1820;C0618;TC/06/18;724;724;0;17000;2024-04
TJC/2301/1817;C0616;TC/06/16;556;559;3;54800;2024-04
TJC/2301/1795;C0532;TC/05/32;30;30;0;17000;2024-04
TJC/2301/1796;C0533;TC/05/33;208;208;0;17000;2024-04
TJC/2301/1797;C0534;TC/05/34;394;398;4;67400;2024-04
TJC/2301/1798;C0601;TC/06/01;985;991;6;92600;2024-04
TJC/2301/1799;C0602;TC/06/02;651;660;9;130400;2024-04
TJC/2301/1801;C0603;TC/06/03;995;996;1;29600;2024-04
TJC/2301/1802;C0605;TC/06/05;38;38;0;17000;2024-04
TJC/2301/1804;C0606;TC/06/06;526;528;2;42200;2024-04
TJC/2301/1806;C0607;TC/06/07;151;154;3;54800;2024-04
TJC/2301/1808;C0608;TC/06/08;485;490;5;80000;2024-04
TJC/2301/1809;C0609;TC/06/09;695;698;3;54800;2024-04
TJC/2301/1812;TC/06/10;TC/06/10;559;572;13;180800;2024-04
TJC/2301/1814;C0611;TC/06/11;121;122;1;29600;2024-04
TJC/2301/1815;C0612;TC/06/12;235;240;5;80000;2024-04
TJC/2301/1816;C0615;TC/06/15;672;676;4;67400;2024-04
TJC/2301/1818;C0617;TC/06/17;175;175;0;17000;2024-04
TJC/2301/1793;C0530;TC/05/30;736;745;9;130400;2024-04
TJC/2301/1841;C0703;TC/07/03;313;313;0;17000;2024-04
TJC/2301/1843;C0707;TC/07/07;175;177;2;42200;2024-04
TJC/2301/1867;C0729;TC/07/29;649;656;7;105200;2024-04
TJC/2301/1869;C0730;TC/07/30;566;567;1;29600;2024-04
TJC/2301/1871;C0731;TC/07/31;973;976;3;54800;2024-04
TJC/2301/1872;C0732;TC/07/32;797;802;5;80000;2024-04
TJC/2301/1873;C0733;TC/07/33;803;808;5;80000;2024-04
TJC/2301/1875;C0734;TC/07/34;348;356;8;117800;2024-04
TJC/2301/1877;C0801;TC/08/01;320;326;6;92600;2024-04
TJC/2301/1878;C0802;TC/08/02;115;117;2;42200;2024-04
TJC/2301/1879;C0803;TC/08/03;2;2;0;17000;2024-04
TJC/2301/1880;C0805;TC/08/05;950;952;2;42200;2024-04
TJC/2301/1882;C0806;TC/08/06;275;275;0;17000;2024-04
TJC/2301/1883;C0807;TC/08/07;436;439;3;54800;2024-04
TJC/2301/1884;C0808;TC/08/08;2;2;0;17000;2024-04
TJC/2301/1885;C0809;TC/08/09;247;247;0;17000;2024-04
TJC/2301/1888;C0810;TC/08/10;563;572;9;130400;2024-04
TJC/2301/1865;C0728;TC/07/28;10;10;0;17000;2024-04
TJC/2301/1842;C0705;TC/07/05;163;163;0;17000;2024-04
TJC/2301/1864;C0727;TC/07/27;157;159;2;42200;2024-04
TJC/2301/1861;C0725;TC/07/25;418;421;3;54800;2024-04
TJC/2301/1844;C0708;TC/07/08;36;36;0;17000;2024-04
TJC/2301/1845;C0709;TC/07/09;600;606;6;92600;2024-04
TJC/2301/1846;C0710;TC/07/10;45;45;0;17000;2024-04
TJC/2301/1847;C0711;TC/07/11;471;479;8;117800;2024-04
TJC/2301/1848;C0712;TC/07/12;464;464;0;17000;2024-04
TJC/2301/1849;C0715;TC/07/15;366;372;6;92600;2024-04
TJC/2301/1850;C0716;TC/07/16;529;538;9;130400;2024-04
TJC/2301/1852;C0717;TC/07/17;515;519;4;67400;2024-04
TJC/2301/1853;C0718;TC/07/18;528;537;9;130400;2024-04
TJC/2301/1854;C0719;TC/07/19;675;684;9;130400;2024-04
TJC/2301/1855;C0720;TC/07/20;588;588;0;17000;2024-04
TJC/2301/1856;C0721;TC/07/21;0;0;0;17000;2024-04
TJC/2301/1858;C0722;TC/07/22;551;552;1;29600;2024-04
TJC/2301/1859;C0723;TC/07/23;48;48;0;17000;2024-04
TJC/2301/1860;C0724;TC/07/24;"1.117,00";"1.117,00";0;17000;2024-04
TJC/2301/1862;C0726;TC/07/26;202;203;1;29600;2024-04
TJC/2301/2392;C2310;TC/23/10;117;117;0;17000;2024-04
TJC/2301/3179;TH C04;TH C/04;"1.373,00";"1.383,00";10;143000;2024-04
TJC/2301/2395;C2312;TC/23/12;"1.146,00";"1.147,00";1;29600;2024-04
TJC/2301/2919;D1701;TD/17/01;468;473;5;80000;2024-04
TJC/2301/2921;D1702;TD/17/02;488;488;0;17000;2024-04
TJC/2301/2923;D1703;TD/17/03;299;306;7;105200;2024-04
TJC/2301/2924;D1705;TD/17/05;1;1;0;17000;2024-04
TJC/2301/2925;D1706;TD/17/06;218;228;10;143000;2024-04
TJC/2301/2926;D1707;TD/17/07;477;481;4;67400;2024-04
TJC/2301/2917;D1634;TD/16/34;344;350;6;92600;2024-04
TJC/2301/2927;D1708;TD/17/08;451;459;8;117800;2024-04
TJC/2301/2929;D1710;TD/17/10;96;100;4;67400;2024-04
TJC/2301/2930;D1711;TD/17/11;119;119;0;17000;2024-04
TJC/2301/2932;D1712;TD/17/12;174;174;0;17000;2024-04
TJC/2301/2934;D1715;TD/17/15;563;566;3;54800;2024-04
TJC/2301/2935;D1716;TD/17/16;835;840;5;80000;2024-04
TJC/2301/2936;D1717;TD/17/17;776;781;5;80000;2024-04
TJC/2301/2928;D1709;TD/17/09;547;553;6;92600;2024-04
TJC/2301/2916;D1633;TD/16/33;785;794;9;130400;2024-04
TJC/2301/2915;D1632;TD/16/32;651;661;10;143000;2024-04
TJC/2301/2914;D1631;TD/16/31;289;298;9;130400;2024-04
TJC/2301/2894;D1615;TD/16/15;406;409;3;54800;2024-04
TJC/2301/2895;D1617;TD/16/17;12;12;0;17000;2024-04
TJC/2301/2898;D1618;TD/16/18;239;246;7;105200;2024-04
TJC/2301/2899;D1619;TD/16/19;434;434;0;17000;2024-04
TJC/2301/2900;D1620;TD/16/20;701;707;6;92600;2024-04
TJC/2301/2902;D1621;TD/16/21;477;482;5;80000;2024-04
TJC/2301/2903;D1622;TD/16/22;419;419;0;17000;2024-04
TJC/2301/2904;D1623;TD/16/23;236;236;0;17000;2024-04
TJC/2301/2905;D1624;TD/16/24;281;281;0;17000;2024-04
TJC/2301/2906;D1625;TD/16/25;251;253;2;42200;2024-04
TJC/2301/2908;D1626;TD/16/26;207;207;0;17000;2024-04
TJC/2301/2909;D1627;TD/16/27;22;22;0;17000;2024-04
TJC/2301/2910;D1628;TD/16/28;77;77;0;17000;2024-04
TJC/2301/2912;D1629;TD/16/29;707;707;0;17000;2024-04
TJC/2301/2913;D1630;TD/16/30;121;121;0;17000;2024-04
TJC/2301/2938;D1718;TD/17/18;766;766;0;17000;2024-04
TJC/2301/2940;D1719;TD/17/19;470;470;0;17000;2024-04
TJC/2301/2941;D1720;TD/17/20;83;85;2;42200;2024-04
TJC/2301/2942;D1721;TD/17/21;113;114;1;29600;2024-04
TJC/2301/2965;D1810;TD/18/10;"2.226,00";"2.233,00";7;105200;2024-04
TJC/2301/2966;D1811;TD/18/11;"1.517,00";"1.526,00";9;130400;2024-04
TJC/2301/2967;D1812;TD/18/12;368;373;5;80000;2024-04
TJC/2301/2969;D1815;TD/18/15;142;148;6;92600;2024-04
TJC/2301/2970;D1816;TD/18/16;5;5;0;17000;2024-04
TJC/2301/2972;D1817;TD/18/17;"1.034,00";"1.041,00";7;105200;2024-04
TJC/2301/2973;D1818;TD/18/18;529;536;7;105200;2024-04
TJC/2301/2975;D1819;TD/18/19;675;678;3;54800;2024-04
TJC/2301/2976;D1820;TD/18/20;225;225;0;17000;2024-04
TJC/2301/2977;D1821;TD/18/21;34;34;0;17000;2024-04
TJC/2301/2978;D1822;TD/18/22;318;324;6;92600;2024-04
TJC/2301/2979;D1823;TD/18/23;0;;0;0;2024-04
TJC/2301/2980;D1824;TD/18/24;147;147;0;17000;2024-04
TJC/2301/2981;D1825;TD/18/25;9;9;0;17000;2024-04
TJC/2301/2982;D1826;TD/18/26;630;634;4;67400;2024-04
TJC/2301/2963;D1809;TD/18/09;869;876;7;105200;2024-04
TJC/2301/2893;D1612;TD/16/12;563;564;1;29600;2024-04
TJC/2301/2962;D1808;TD/18/08;564;572;8;117800;2024-04
TJC/2301/2959;D1805;TD/18/05;701;710;9;130400;2024-04
TJC/2301/2943;D1722;TD/17/22;10;10;0;17000;2024-04
TJC/2301/2944;TD/17/23;TD/17/23;1;1;0;17000;2024-04
TJC/2301/2945;D1724;TD/17/24;1;1;0;17000;2024-04
TJC/2301/2947;D1725;TD/17/25;322;327;5;80000;2024-04
TJC/2301/2948;D1726;TD/17/26;865;869;4;67400;2024-04
TJC/2301/2949;D1727;TD/17/27;2;2;0;17000;2024-04
TJC/2301/2950;D1728;TD/17/28;56;56;0;17000;2024-04
TJC/2301/2951;D1729;TD/17/29;676;676;0;17000;2024-04
TJC/2301/2952;D1730;TD/17/30;906;912;6;92600;2024-04
TJC/2301/2953;D1731;TD/17/31;"1.454,00";"1.462,00";8;117800;2024-04
TJC/2301/2954;D1732;TD/17/32;48;48;0;17000;2024-04
TJC/2301/2955;D1733;TD/17/33;337;344;7;105200;2024-04
TJC/2301/2956;D1734;TD/17/34;398;404;6;92600;2024-04
TJC/2301/2957;D1801;TD/18/01;568;570;2;42200;2024-04
TJC/2301/2958;D1803;TD/18/03;3;3;0;17000;2024-04
TJC/2301/2961;D1807;TD/18/07;"1.779,00";"1.779,00";0;17000;2024-04
TJC/2301/2891;D1611;TD/16/11;439;444;5;80000;2024-04
TJC/2301/2889;D1610;TD/16/10;364;364;0;17000;2024-04
TJC/2301/2888;D1609;TD/16/09;329;333;4;67400;2024-04
TJC/2301/2822;D1215;TD/12/15;969;975;6;92600;2024-04
TJC/2301/2824;D1217;TD/12/17;233;235;2;42200;2024-04
TJC/2301/2826;D1218;TD/12/18;0;0;0;17000;2024-04
TJC/2301/2827;D1219;TD/12/19;147;151;4;67400;2024-04
TJC/2301/2828;D1220;TD/12/20;251;251;0;17000;2024-04
TJC/2301/2829;D1221;TD/12/21;508;515;7;105200;2024-04
TJC/2301/2830;D1222;TD/12/22;646;652;6;92600;2024-04
TJC/2301/2831;D1223;TD/12/23;555;558;3;54800;2024-04
TJC/2301/2832;D1224;TD/12/24;"1.667,00";"1.672,00";5;80000;2024-04
TJC/2301/2833;D1225;TD/12/25;133;133;0;17000;2024-04
TJC/2301/2834;D1226;TD/12/26;278;280;2;42200;2024-04
TJC/2301/2837;D1228;TD/12/28;140;142;2;42200;2024-04
TJC/2301/2838;D1229;TD/12/29;557;561;4;67400;2024-04
TJC/2301/2839;D1230;TD/12/30;338;338;0;17000;2024-04
TJC/2301/2840;D1231;TD/12/31;203;211;8;117800;2024-04
TJC/2301/2821;D1212;TD/12/12;281;281;0;17000;2024-04
TJC/2301/2842;D1232;TD/12/32;"1.018,00";"1.031,00";13;180800;2024-04
TJC/2301/2819;TD/12/11;TD/12/11;"1.438,00";"1.445,00";7;105200;2024-04
TJC/2301/2815;D1209;TD/12/09;9;9;0;17000;2024-04
TJC/2301/2795;D1127;TD/11/27;17;17;0;17000;2024-04
TJC/2301/2796;D1128;TD/11/28;655;660;5;80000;2024-04
TJC/2301/2797;D1129;TD/11/29;676;677;1;29600;2024-04
TJC/2301/2799;D1130;TD/11/30;890;896;6;92600;2024-04
TJC/2301/2801;D1131;TD/11/31;59;59;0;17000;2024-04
TJC/2301/2802;D1132;TD/11/32;"2.016,00";"2.025,00";9;130400;2024-04
TJC/2301/2804;D1133;TD/11/33;921;927;6;92600;2024-04
TJC/2301/2805;D1134;TD/11/34;370;376;6;92600;2024-04
TJC/2301/2806;D1201;TD/12/01;750;758;8;117800;2024-04
TJC/2301/2807;D1202;TD/12/02;561;566;5;80000;2024-04
TJC/2301/2809;D1203;TD/12/03;3;3;0;17000;2024-04
TJC/2301/2811;D1205;TD/12/05;845;851;6;92600;2024-04
TJC/2301/2812;D1206;TD/12/06;0;0;0;17000;2024-04
TJC/2301/2813;D1207;TD/12/07;217;224;7;105200;2024-04
TJC/2301/2814;D1208;TD/12/08;438;445;7;105200;2024-04
TJC/2301/2817;D1210;TD/12/10;213;219;6;92600;2024-04
TJC/2301/2983;D1827;TD/18/27;63;63;0;17000;2024-04
TJC/2301/2843;D1233;TD/12/33;849;851;2;42200;2024-04
TJC/2301/2845;D1501;TD/15/01;56;56;0;17000;2024-04
TJC/2301/2869;D1527;TD/15/27;98;98;0;17000;2024-04
TJC/2301/2870;D1528;TD/15/28;684;694;10;143000;2024-04
TJC/2301/2871;D1529;TD/15/29;21;21;0;17000;2024-04
TJC/2301/2872;D1530;TD/15/30;137;138;1;29600;2024-04
TJC/2301/2873;D1531;TD/15/31;134;134;0;17000;2024-04
TJC/2301/2875;D1532;TD/15/32;431;441;10;143000;2024-04
TJC/2301/2876;D1533;TD/15/33;140;140;0;17000;2024-04
TJC/2301/2877;D1534;TD/15/34;694;698;4;67400;2024-04
TJC/2301/2878;D1601;TD/16/01;422;425;3;54800;2024-04
TJC/2301/2879;D1602;TD/16/02;21;21;0;17000;2024-04
